"valence","tempo","duration_ms"
0.255,180.031,120066
0.329,63.105,96696
0.311,75.098,96947
0.278,180.287,111230
0.195,117.933,264012
0.307,89.976,114325
0.133,96.326,110298
0.0669,180.006,165563
0.276,97.508,129776
0.347,100.019,126791
0.257,80.065,129453
0.0452,89.983,171230
0.377,149.942,108103
0.0594,120.007,183544
0.242,94.005,201998
0.26,89.971,120059
0.351,63.364,96719
0.33,140.069,96954
0.239,180.17,111370
0.0979,117.984,264121
0.329,89.995,114415
0.111,92.395,110433
0.349,95.034,267019
0.569,131.76,111078
0.606,134.127,241547
0.428,84.545,291758
0.441,163.915,310600
0.226,80.327,355009
0.151,76.703,281876
0.645,97.145,244397
0.578,140.015,240381
0.472,95.093,212832
0.344,92.997,228355
0.0821,96.352,311509
0.0492,64.627,246544
0.806,124.801,243627
0.458,129.981,300467
0.964,126.005,232173
0.612,186.312,257093
0.734,112.821,221107
0.902,165.424,201627
0.543,122.846,186907
0.805,184.721,258360
0.733,164.645,210533
0.949,100.995,241667
0.257,115.003,166973
0.227,115.009,3606360
0.193,87.546,225096
0.121,58.049,156977
0.0424,85.452,156187
0.0494,104.991,217685
0.0448,86.941,176354
0.0381,140.009,151276
0.0597,109.921,171512
0.0631,114.851,133859
0.0537,126.187,195996
0.0712,139.985,186582
0.0705,104.209,194314
0.0338,88.853,170340
0.111,100.085,170920
0.106,58.027,156977
0.0471,170.572,156187
0.0646,104.972,217685
0.0361,86.987,176354
0.0368,139.989,151276
0.0661,110.027,171512
0.0399,116.453,133859
0.0549,126.124,195996
0.0644,93.322,186582
0.0396,104.019,194314
0.0372,140.031,170340
0.076,100.032,170920
0.0357,78.528,525893
0.0917,144.81,246693
0.223,118.634,209213
0.259,91.249,123720
0.325,112.336,461573
0.157,127.255,503013
0.0281,81.719,196693
0.139,83.606,540453
0.341,115.86,222453
0.0394,109.962,388333
0.04,76.299,319933
0.0343,129.998,435893
0.274,128.067,254529
0.473,108,209228
0.717,102.009,263339
0.351,127.982,174696
0.252,139.137,141920
0.273,96.468,664200
0.497,96.969,228900
0.523,101.589,219500
0.726,157.05,231200
0.152,101.188,636500
0.279,124.475,501100
0.754,154.587,196500
0.261,91.818,253500
0.525,106.339,315300
0.0756,166.964,95300
0.507,119.414,299400
0.635,118.24,367000
0.206,90.491,852600
0.774,118.423,141700
0.184,83.086,198100
0.41,133.009,197912
0.65,130.011,121861
0.409,109.994,255813
0.851,119.994,153000
0.413,80.023,178120
0.133,139.843,241787
0.912,160.007,165613
0.185,159.762,189000
0.474,134.885,204880
0.383,130.018,185067
0.579,110.144,193973
0.364,200.179,114733
0.283,80.466,119286
0.686,139.957,61295
0.106,99.915,470000
0.16,129.848,659456
0.059,100.011,706000
0.178,114.792,682364
0.327,110.013,446341
0.2,120.153,446721
0.162,104.984,442000
0.0613,99.996,420030
0.354,159.674,171000
0.565,122.059,196168
0.316,104.727,152387
0.599,80.418,161320
0.595,74.975,138227
0.152,177.102,212027
0.747,96.948,155813
0.177,108.186,189200
0.57,122.082,175733
0.204,117.953,225467
0.743,161.469,109467
0.348,72.113,194973
0.443,144.085,182213
0.58,220.683,156360
0.245,116.128,171533
0.255,125.257,142587
0.729,119.989,216875
0.574,120.036,205875
0.595,200.007,229200
0.538,125.051,199200
0.443,119.972,185685
0.29,124.974,271208
0.536,122.94,220183
0.497,120.018,208000
0.349,119.926,202203
0.491,126.955,192673
0.346,125.009,265547
0.692,119.931,210375
0.463,99.989,229200
0.0858,102.841,224107
0.0748,71.945,272800
0.106,112.978,186120
0.0784,115.1,247333
0.126,116.62,271560
0.0953,81.998,292520
0.205,93.949,194307
0.0887,81.626,170547
0.151,110.941,277947
0.211,101.824,299133
0.378,154.004,248187
0.215,151.986,218507
0.456,170.014,212373
0.563,173.946,176400
0.623,95.056,168627
0.71,174.012,186000
0.45,165.983,173960
0.403,143.954,270333
0.403,156.038,174333
0.232,77.516,138387
0.282,141.944,196533
0.337,156.01,202387
0.396,149.946,179801
0.564,99.994,257801
0.596,172.057,179561
0.852,163.909,160521
0.51,180.065,182014
0.524,174.002,188254
0.704,166.097,183161
0.609,94.953,155427
0.65,133.931,215921
0.62,170.006,172534
0.388,170.035,195841
0.433,159.841,319386
0.803,92.108,178207
0.718,87.035,162566
0.36,95.005,163282
0.797,120.033,169958
0.476,114.978,194545
0.659,184.282,166909
0.408,93.989,173617
0.773,89.015,174115
0.375,86.003,197475
0.403,95.256,144632
0.376,114.568,184000
0.848,87.86,196364
0.749,86.035,160000
0.751,87.973,161296
0.405,129.979,195692
0.543,92.999,167742
0.783,93.942,150638
0.43,87.03,172414
0.403,139.915,180696
0.388,104.996,219429
0.311,139.899,223714
0.642,140.038,192000
0.507,120.034,254293
0.73,149.971,233920
0.188,134.982,317653
0.418,90.02,282573
0.275,150.017,282573
0.321,154.877,285573
0.77,129.979,219120
0.887,118.004,213720
0.121,120.027,260013
0.433,185.953,291240
0.492,127.988,204000
0.418,127.979,347387
0.622,104.987,263120
0.856,125.001,229000
0.909,124.981,429000
0.613,127.964,249000
0.71,127.995,396000
0.869,128.013,202000
0.843,127.981,378000
0.876,132.002,438000
0.919,60.025,142933
0.528,120.025,157853
0.852,120.056,112653
0.397,159.963,358800
0.903,161.85,113040
0.62,140.009,198627
0.836,119.997,214000
0.851,140.037,130027
0.843,114.986,189880
0.56,95.984,729053
0.465,112.921,723587
0.233,107.346,748453
0.328,116.032,690813
0.0326,95.004,806573
0.16,109.963,382933
0.484,95.009,390093
0.352,112.694,548747
0.213,125.883,425027
0.224,155.132,307520
0.108,156.755,529787
0.0376,121.832,632827
0.143,126.034,384120
0.24,111.321,411200
0.0981,136.24,324667
0.0358,67.986,676610
0.601,122.013,301079
0.426,135.092,269067
0.528,77.938,245093
0.411,110.29,257440
0.709,127.016,157933
0.71,125.019,146360
0.472,91.796,245600
0.4,90.225,244440
0.87,161.791,241333
0.536,141.854,248573
0.743,141.878,271533
0.266,143.752,277627
0.564,82.21,222507
0.878,150.104,228493
0.823,109.677,206373
0.3,74.929,266227
0.643,161.89,229533
0.476,76.421,230240
0.19,73.924,273360
0.713,150.125,205107
0.473,124.942,197640
0.509,105.023,211724
0.537,168.099,208865
0.537,168.099,208865
0.509,105.023,211724
0.755,93,193131
0.553,117.981,177968
0.546,95.859,177449
0.878,174.293,287040
0.95,117.682,290613
0.832,112.986,216600
0.934,153.622,216480
0.197,117.277,207947
0.838,101.527,250253
0.798,92.466,271693
0.71,105.619,224107
0.217,75.307,287733
0.599,142.219,200213
0.644,126.261,219147
0.622,80.908,223213
0.265,116.841,217440
0.848,119.642,188893
0.643,126.077,184148
0.0664,96.977,472520
0.34,119.927,362680
0.0916,107.122,542813
0.271,102.994,466827
0.0603,95.169,523120
0.47,101.6,466560
0.0932,201.86,304360
0.0796,106.966,288227
0.138,85.708,180773
0.131,150.032,254061
0.757,150.146,206000
0.713,160.43,189947
0.783,137.986,177400
0.689,78.537,185640
0.609,127.939,195400
0.247,135.948,229027
0.829,183.838,267000
0.54,101.961,195347
0.716,114.638,189707
0.962,138.01,194440
0.597,94.982,210213
0.649,95.356,187707
0.677,120.025,243320
0.718,139.696,539080
0.454,175.486,196173
0.69,120.157,201133
0.905,132.124,184293
0.76,103.584,175907
0.652,176.229,238733
0.886,124.127,157040
0.748,175.881,184973
0.948,83.072,168160
0.748,112.003,343480
0.939,125.135,213280
0.721,103.944,178507
0.81,130.302,156307
0.296,123.251,208027
0.549,82.183,223240
0.521,139.948,242533
0.484,141.92,266667
0.509,77.005,255333
0.528,98.008,273267
0.265,143.577,278533
0.578,113.864,250000
0.207,146.005,256427
0.964,90.981,165973
0.564,161.712,190933
0.926,136.061,227800
0.898,130.063,195693
0.787,117.002,221600
0.747,112.538,16693
0.254,107.489,136867
0.0387,54.731,107640
0.184,75.438,110160
0,0,30040
0.294,160.827,77667
0.707,107.804,40133
0.055,89.22,89360
0.0336,48.12,88600
0.0317,57.935,125573
0.0372,137.114,154333
0.0443,110.612,89267
0.0698,61.172,103893
0.0389,109.383,68240
0.804,164.738,107160
0.0626,112.394,67307
0.0332,92.862,202933
0.0371,135.195,97360
0.0386,65.851,121973
0.0343,85.479,132933
0.037,133.039,141893
0.319,59.03,34733
0.033,107.117,111067
0.0394,64.016,90400
0.185,129.787,71533
0.29,96.581,66800
0.0385,76.533,97240
0.145,90.471,75533
0.034,89.58,212733
0.277,78.05,83467
0.205,122.52,77960
0.0519,76.418,96373
0.114,91.555,96427
0.202,128.599,73800
0.293,86.391,28307
0.293,170.652,228573
0.331,130.349,255640
0.476,168.019,238667
0.776,147.518,249520
0.612,95.487,213093
0.0397,90.833,262467
0.718,102.039,268640
0.326,134.28,233640
0.813,133.732,305493
0.393,125.138,188213
0.557,78.284,291907
0.731,112.845,169760
0.222,83.28,259680
0.072,103.153,207800
0.77,96.069,258933
0.683,93.044,240053
0.911,119.509,358227
0.66,91.014,253613
0.122,103.773,239960
0.446,134.818,301747
0.924,121.554,231787
0.0757,142.187,321853
0.513,103.272,229587
0.493,201.913,241840
0.209,126.215,264560
0.536,105.154,203627
0.426,136.526,266533
0.437,177.872,318773
0.775,101.991,247800
0.672,84.005,173933
0.844,100.01,215027
0.823,110.738,243893
0.801,171.976,218733
0.454,100.057,198920
0.822,175.849,260667
0.302,112.879,216733
0.575,122.971,233107
0.588,89.518,299733
0.653,80.962,277893
0.485,146.247,242493
0.251,81.943,197321
0.789,97.427,64293
0.659,99.997,240535
0.665,169.977,154269
0.643,87.961,52040
0.392,93.852,233120
0.565,99.983,250827
0.663,96.004,261200
0.668,87.058,231627
0.514,97.025,267267
0.656,88.978,216360
0.565,85.575,259040
0.632,92.01,238347
0.836,91.998,273440
0.882,80.415,45667
0.816,95.009,216240
0.272,90.974,220973
0.627,87.757,240360
0.812,90.486,18467
0.563,94.984,227213
0.612,96.036,272187
0.291,100.896,261960
0.385,80.001,304427
0.568,78.61,281947
0.498,127.737,228693
0.0774,85.003,1886827
0.419,127.654,1903133
0.34,154.918,167173
0.863,100.022,162520
0.156,169.021,314240
0.279,92.31,281787
0.26,167.63,179613
0.843,107.213,223667
0.645,190.025,251973
0.546,95.018,171787
0.521,118.01,124333
0.918,108.026,183080
0.0637,89.979,320373
0.533,115.025,231947
0.969,150.008,302480
0.754,113.418,201987
0.436,134.977,228547
0.68,115.026,207347
0.812,200.013,204133
0.6,183.877,142307
0.917,131.77,266991
0.92,127.755,193120
0.92,127.755,193120
0.679,143.951,151340
0.563,183.485,160420
0.135,124.039,233360
0.955,75.493,61400
0.141,86.789,153987
0.963,112.621,191067
0.483,175.482,221933
0.323,127.961,146107
0.14,158.691,239933
0.291,183.561,235400
0.358,161.8,185333
0.323,85.936,180000
0.273,132.384,79969
0.401,75.313,171148
0.0964,116.24,214383
0.209,87.765,122500
0.0402,125.235,49145
0.232,106.745,246793
0.229,138.63,252813
0.467,123.449,125824
0.172,121.117,237676
0.208,133.023,127000
0.369,69.421,255187
0.477,139.802,229813
0.135,104.424,207406
0.311,128.02,183422
0.349,80.041,183909
0.637,124.977,170510
0.64,159.814,204635
0.288,92.595,118594
0.255,115.045,163125
0.348,109.256,203309
0.379,70.027,198857
0.345,217.159,211897
0.344,140.016,303246
0.216,146.005,219456
0.457,150.001,169600
0.114,111.013,220541
0.22,69.98,167179
0.277,144.938,200276
0.467,144.84,216000
0.302,144.957,271987
0.118,145.106,172138
0.232,140.01,282004
0.058,143.395,228414
0.385,140.03,202286
0.293,139.977,195429
0.612,148.041,221938
0.463,149.853,230400
0.543,74.639,195204
0.246,149.991,214400
0.207,75.003,259200
0.379,150.08,185600
0.403,105.03,255196
0.675,82.644,222867
0.189,120.977,239227
0.251,152.931,186173
0.183,113.719,298947
0.138,132.768,194840
0.0552,133.711,269667
0.208,126.237,341600
0.235,151.956,203080
0.272,134.627,254160
0.323,129.994,399013
0.119,98.706,429547
0.257,121.203,403200
0.0777,57.707,137653
0.0321,171.49,417413
0.154,171.352,331627
0.099,154.398,412667
0.0606,106.556,225053
0.127,158.598,375720
0.0415,101.467,328013
0.116,149.444,342827
0.176,169.644,316680
0.0367,137.272,243040
0.564,166.899,260213
0.905,76.511,213133
0.58,158.088,263960
0.561,120.052,344107
0.556,138.056,297560
0.275,95.983,105347
0.628,119.662,191227
0.348,91.068,264093
0.885,82.083,118560
0.407,100.861,212707
0.628,86.686,175467
0.428,79.058,318533
0.734,99.514,218560
0.904,85.715,30467
0.747,96.958,203507
0.818,84.652,34960
0.679,93.989,177333
0.472,101.873,192587
0.298,98.384,47413
0.682,169.976,252093
0.757,118.742,302680
0.166,85.162,241267
0.652,84.903,237907
0.396,116.667,115773
0.202,145.975,190685
0.67,134.987,163580
0.61,139.988,219639
0.529,179.976,133356
0.91,110.051,113477
0.412,135.045,107913
0.72,218.472,123926
0.756,167.65,61187
0.762,84.785,295373
0.769,169.839,266267
0.508,85.114,268360
0.758,170.311,236147
0.679,84.75,218640
0.574,83.002,255133
0.82,84.905,297667
0.591,138.2,373973
0.811,135.081,372693
0.556,135.002,269147
0.701,138.17,320200
0.823,141.482,274480
0.484,127.894,441347
0.595,128.295,587453
0.433,125.195,132306
0.531,80.044,228374
0.724,164.838,255260
0.303,111.46,187454
0.567,127.846,139310
0.714,74.153,187189
0.448,172.073,201800
0.522,121.603,136282
0.231,145.887,183632
0.303,142.039,285620
0.963,105.875,244880
0.929,107.826,289267
0.82,105.616,271427
0.683,112.163,242987
0.768,100.634,232093
0.906,112.002,444179
0.872,108.113,299200
0.964,126.221,395840
0.832,109.073,264440
0.979,141.001,227773
0.845,107.663,279680
0.496,104.357,269840
0.878,116.023,252067
0.695,120.776,346293
0.813,111.89,282040
0.965,115.215,228267
0.941,116.732,194173
0.902,99.532,199413
0.707,136.971,225267
0.961,130.224,321560
0.772,171.203,233440
0.437,110.814,231707
0.616,143.338,324307
0.798,105.564,215467
0.529,188.305,202376
0.636,76.536,243347
0.763,128.004,303267
0.48,164.964,177560
0.613,137.016,207707
0.521,152.103,267427
0.635,152.156,225827
0.775,123.014,207853
0.335,143.226,241227
0.499,130.879,178480
0.653,124.997,219173
0.656,160.145,325787
0.69,94.988,203706
0.919,87.656,335800
0.903,92.805,365160
0.962,104.143,308773
0.91,90.714,276000
0.893,96.951,278000
0.794,98.213,329000
0.858,95.724,339000
0.92,96.167,300693
0.0698,75.095,262635
0.408,160.045,187000
0.348,129.803,273231
0.524,160.268,210000
0.166,82.963,271229
0.282,146.021,294247
0.122,130.058,273425
0.277,130.014,235759
0.206,140.011,210913
0.142,79.777,297000
0.144,78.383,235389
0.31,160.144,273000
0.356,79.847,258031
0.195,140.015,253780
0.107,140.092,212771
0.373,76.775,233983
0.785,144.296,94601
0.541,144.242,326481
0.315,145.228,271853
0.574,144.411,278254
0.69,143.08,231413
0.464,144.274,325667
0.202,145.336,270614
0.399,148.842,342387
0.53,60.839,45161
0.19,78.6,274548
0.613,144.851,279160
0.2,140.873,353254
0.7,61.552,465014
0.46,114.172,310533
0.891,111.761,25600
0.346,125.435,309187
0.496,121.679,328147
0.213,119.994,404000
0.623,147.896,237160
0.663,136.157,219120
0.353,174.073,206667
0.569,126.053,227667
0.733,140.05,255253
0.397,108.091,219923
0.169,97.992,209407
0.627,119.997,192000
0.411,117.099,233846
0.575,116.77,213267
0.697,87.584,297800
0.787,134.872,315240
0.576,101.736,242227
0.34,78.464,275773
0.737,99.66,283693
0.302,142.798,200773
0.539,145.922,289093
0.715,104.692,256840
0.642,100.736,160093
0.479,115.787,237573
0.722,202.447,56227
0.877,87.614,159840
0.379,111.211,243600
0.18,125.517,113500
0.696,170.035,36000
0.666,77.949,204750
0.263,176.012,262000
0.106,109.997,132261
0.739,85.006,194500
0.599,149.847,138259
0.326,129.994,354346
0.415,78.779,56285
0.461,75,158813
0.355,169.97,177856
0.712,99.998,268800
0.643,140.022,178379
0.117,116.003,354102
0.858,111.991,188467
0.346,159.806,240067
0.965,108.008,234013
0.351,116.163,226827
0.936,120.031,168867
0.901,159.991,204093
0.696,98.013,173840
0.327,103.989,218840
0.964,118.051,182600
0.737,144.1,242987
0.925,148.105,186893
0.904,113.983,191320
0.969,136.063,149853
0.682,151.928,216813
0.0341,161.007,316025
0.0397,181.761,248321
0.0386,100.996,351683
0.0922,137.209,234857
0.335,111.936,307394
0.0398,125.264,58787
0.0981,122.384,88947
0.159,116.615,83333
0.302,148.423,109920
0.382,178.678,168027
0.0522,128.43,105493
0.0697,122.73,49893
0.0668,121.833,70893
0.105,124.873,69480
0.061,120.529,84800
0.36,110.02,168387
0.138,112.25,139813
0.152,107.863,95320
0.102,155.298,143053
0.221,127.81,81160
0.17,105.145,148933
0.933,118.208,172867
0.644,99.868,171800
0.609,130.158,187680
0.364,81.446,215813
0.111,125,234813
0.909,127.873,149013
0.961,99.102,232960
0.547,99.689,208080
0.854,121.031,259613
0.898,108.683,215693
0.862,123.484,175280
0.823,80.814,154133
0.853,179.719,240373
0.924,114.992,182667
0.155,140.464,409880
0.834,124.403,175613
0.668,148.692,152507
0.139,150.182,221987
0.259,74.398,225653
0.107,103.023,250776
0.34,90.019,448293
0.627,93.998,338773
0.276,89.984,272173
0.359,140.033,460187
0.331,192.378,428187
0.0574,90.016,424987
0.516,179.995,402800
0.44,139.498,168867
0.723,131.851,151253
0.802,166.623,184987
0.968,147.824,130587
0.0992,176.012,216627
0.121,113.657,162827
0.0758,160.171,177667
0.973,134.523,131720
0.528,137.957,138413
0.671,129.34,180133
0.78,122.737,394467
0.897,134.401,171747
0.337,134.266,203573
0.842,126.542,140867
0.6,139.538,156853
0.989,158.864,117183
0.961,163.848,131560
0.555,123.762,130893
0.891,145.451,127533
0.872,174.853,154400
0.96,111.942,116387
0.722,153.453,194573
0.94,135.914,125293
0.848,173.679,198227
0.918,180.986,136907
0.659,134.612,153373
0.737,76.644,121560
0.702,96.651,140280
0.414,76.872,167853
0.623,119.991,122573
0.0614,124.041,148453
0.0725,163.936,114071
0.388,119.98,92031
0.686,150.129,83301
0.498,93.981,92051
0.135,176.06,92798
0.208,169.971,127224
0.755,168.017,126187
0.155,119.974,117225
0.357,120.089,98238
0.163,110.017,146226
0.204,128.07,97500
0.763,128.004,303267
0.422,109.329,274760
0.0377,144.842,290227
0.48,108.082,251827
0.0837,111.215,435707
0.196,110.15,253280
0.0394,197.976,219627
0.139,104.075,449973
0.29,114.292,302280
0.164,172.656,205813
0.204,110.309,350507
0.473,136.863,619240
0.322,146.707,476547
0.519,91.813,140520
0.348,62.093,258267
0.379,116.447,403213
0.222,123.01,362920
0.136,112.789,212600
0.0449,181.95,328800
0.496,73.199,312293
0.335,113.429,516773
0.194,124.869,226987
0.0721,140.193,486360
0.675,99.861,126867
0.421,153.761,189640
0.478,124.574,352747
0.397,83.933,202733
0.208,102.827,228707
0.479,127.916,299000
0.649,89.882,168893
0.279,145.797,335213
0.553,101.164,114160
0.516,87.32,181533
0.398,104.046,563347
0.315,94.368,215680
0.785,158.036,202627
0.397,113.945,192093
0.283,172.595,224333
0.41,84.005,240853
0.246,108.04,237960
0.0907,131.04,257893
0.465,109.714,181853
0.326,76.06,262280
0.099,125.45,237827
0.0795,144.968,221400
0.0995,173.341,259787
0.803,77.385,263267
0.638,155.9,145733
0.37,137.055,157867
0.474,135.516,181920
0.481,165.19,93013
0.105,114.805,103733
0.47,145.806,199813
0.369,129.798,121893
0.239,200.577,145627
0.215,164.606,96387
0.353,181.699,188160
0.362,145.657,206093
0.389,123.62,177000
0.67,80.772,104360
0.294,164.39,141320
0.289,195.71,153440
0.386,99.314,98181
0.125,75.287,224166
0.119,124.072,268607
0.29,111.946,203171
0.395,135.913,151552
0.185,139.79,84151
0.109,111.906,248643
0.546,120.037,218489
0.597,112.976,287891
0.157,108.248,228574
0.308,130.639,162011
0.338,127.453,155694
0.195,120.775,273668
0.308,89.583,175038
0.109,128.016,353872
0.788,114.028,160825
0.27,74.51,102387
0.293,104.6,230467
0.38,99.357,243720
0.176,108.143,143120
0.149,69.754,176173
0.161,132.237,248267
0.174,95.817,223840
0.196,89.337,136867
0.0533,85.655,449733
0.447,77.765,88880
0.0735,77.071,281893
0.0883,176.979,115907
0.119,107.062,342040
0.134,68.539,416147
0.0966,71.795,375867
0.0742,73.896,121440
0.138,80.325,399333
0.161,170.659,538667
0.0993,93.252,427453
0.138,89.088,68947
0.132,81.761,392213
0.0931,93.233,98680
0.342,77.983,123693
0.0399,83.615,201440
0.409,87.974,82333
0.224,80.335,111027
0.217,71.185,266875
0.0382,124.849,316228
0.499,169.484,533027
0.394,98.294,369933
0.084,104.083,515467
0.652,115.604,451827
0.372,118.211,477600
0.227,88.217,350200
0.674,107.667,473760
0.723,93.003,329227
0.798,92.94,228267
0.726,165.993,347067
0.748,93.02,353800
