"loudness","mode","speechiness"
-10.232,1,0.029
-15.334,1,0.0489
-10.152,1,0.0265
-7.357,1,0.064
-19.037,0,0.0339
-12.398,0,0.0284
-7.809,0,0.0464
-12.348,1,0.0296
-9.09,1,0.0279
-9.964,1,0.0376
-13.567,1,0.0298
-9.668,1,0.0327
-8.976,1,0.0267
-10.674,1,0.0274
-10.238,1,0.0362
-13.927,1,0.0291
-11.387,0,0.0286
-8.167,1,0.034
-9.409,1,0.0319
-13.148,1,0.0268
-8.312,1,0.0316
-12.918,1,0.0279
-12.196,1,0.0327
-12.128,1,0.0365
-12.366,1,0.207
-9.964,1,0.0379
-10.593,1,0.0595
-10.331,1,0.0278
-12.57,1,0.0434
-9.587,1,0.0511
-11.091,1,0.0402
-12.326,1,0.517
-15.397,0,0.0385
-7.266,1,0.0475
-7.221,1,0.0711
-10.733,0,0.0961
-6.691,1,0.0773
-10.37,0,0.0564
-9.71,1,0.0795
-10.797,1,0.0401
-7.833,1,0.0518
-7.695,1,0.0247
-7.923,1,0.0318
-8.66,1,0.0314
-9.086,0,0.0317
-9,1,0.0302
-9.325,1,0.0301
-12.253,1,0.0327
-10.527,1,0.0252
-15.463,1,0.03
-10.767,1,0.0281
-20.548,1,0.0631
-7.45,1,0.0259
-2.278,1,0.0922
-2.825,0,0.0427
-6.549,1,0.0321
-5.963,1,0.0285
-5.76,1,0.0363
-4.429,1,0.0462
-6.158,1,0.0292
-5.396,1,0.0287
-5.089,0,0.0359
-6.182,0,0.0341
-6.162,1,0.0321
-4.826,0,0.0487
-9.495,0,0.228
-8.026,0,0.0301
-8.404,1,0.0309
-8.518,0,0.0307
-11.905,1,0.0294
-9.23,1,0.0282
-7.54,1,0.0444
-8.582,1,0.0297
-8.682,1,0.0315
-11.976,0,0.026
-9.506,0,0.0347
-6.966,1,0.036
-5.572,1,0.0369
-6.714,1,0.0362
-11.332,1,0.0288
-6.238,0,0.0327
-6.889,1,0.13
-8.302,1,0.0306
-4.528,1,0.0313
-8.519,1,0.0245
-5.703,1,0.0358
-2.781,0,0.076
-4.635,0,0.0424
-6.26,1,0.0636
-6.47,0,0.105
-7.788,1,0.105
-5.905,1,0.0328
-7.588,1,0.0415
-5.83,1,0.0678
-8.488,0,0.037
-16.82,0,0.0386
-17.559,1,0.0368
-16.899,1,0.0448
-17.768,1,0.0553
-13.583,1,0.0727
-21.225,1,0.0559
-17.094,1,0.0558
-22.308,1,0.0495
-13.945,0,0.0558
-21.378,0,0.0442
-15.344,1,0.0397
-12.884,1,0.04
-10.846,1,0.0397
-9.138,1,0.0267
-13.931,1,0.0335
-9.017,1,0.0323
-14.396,1,0.0305
-18.517,1,0.0483
-13.199,0,0.0357
-9.258,1,0.0372
-9.398,1,0.0296
-11.047,0,0.035
-11.7,1,0.0358
-12,1,0.0391
-10.445,1,0.0372
-12.433,1,0.0264
-17.067,1,0.0301
-10.803,1,0.0351
-13.283,1,0.025
-13.838,1,0.0296
-12.64,1,0.0297
-11.072,1,0.0357
-12.582,1,0.0277
-10.954,1,0.0272
-10.172,1,0.0445
-10.356,1,0.0273
-14.567,1,0.0322
-14.107,1,0.0258
-9.424,1,0.0306
-11.808,1,0.0272
-10.888,0,0.0334
-15.71,1,0.0453
-8.892,0,0.0348
-9.212,1,0.0319
-10.728,1,0.028
-12.854,0,0.0279
-6.393,0,0.154
-9.034,0,0.0394
-8.673,1,0.0281
-7.956,0,0.0239
-12.09,1,0.0401
-5.252,1,0.0319
-6.197,1,0.0451
-9.525,1,0.0344
-7.668,1,0.0565
-8.453,1,0.0268
-7.929,1,0.0359
-7.939,0,0.0461
-11.781,1,0.0315
-6.871,1,0.033
-5.963,1,0.0349
-7.065,1,0.0656
-8.439,0,0.0336
-17.767,1,0.946
-14.285,1,0.486
-14.31,0,0.4
-14.605,1,0.536
-14.497,1,0.832
-14.796,1,0.204
-12.808,1,0.295
-15.077,1,0.539
-16.89,1,0.778
-15.845,1,0.442
-13.55,1,0.473
-15.475,1,0.124
-12.672,1,0.126
-14.013,1,0.906
-12.153,1,0.0909
-10.857,1,0.0566
-11.515,1,0.154
-18.594,1,0.0599
-5.282,0,0.0677
-5.328,1,0.0415
-4.862,0,0.0406
-6.365,0,0.0418
-6.677,1,0.0441
-6.249,0,0.0397
-5.848,1,0.0241
-5.062,1,0.0389
-5.751,0,0.0377
-8.314,0,0.0271
-5.323,1,0.0526
-4.766,0,0.0336
-5.423,0,0.0495
-6.747,1,0.0892
-4.078,1,0.0428
-5.601,1,0.0488
-5.105,1,0.0304
-4.849,1,0.0639
-5.154,1,0.0566
-5.218,1,0.0348
-8.747,1,0.0312
-4.741,1,0.0547
-12.115,1,0.0319
-4.314,0,0.125
-5.787,1,0.032
-6.18,0,0.0506
-7.503,1,0.035
-5.866,1,0.0367
-7.502,1,0.0534
-6.564,1,0.0331
-8.213,0,0.0308
-5.859,1,0.0421
-6.784,0,0.0304
-8.839,0,0.0315
-7.819,1,0.0383
-8.062,1,0.031
-3.195,1,0.18
-3.023,0,0.0955
-3.209,0,0.0826
-3.789,1,0.0723
-2.713,1,0.0696
-6.65,1,0.0295
-3.18,1,0.0661
-7.444,0,0.0464
-3.638,1,0.11
-3.804,1,0.0518
-5.736,1,0.035
-11.861,1,0.0392
-10.397,1,0.0419
-10.263,1,0.0357
-12.048,1,0.0306
-10.706,1,0.0828
-16.458,1,0.0399
-12.609,0,0.038
-11.903,1,0.0362
-9.067,1,0.0342
-10.81,1,0.039
-11.496,1,0.046
-13.239,1,0.0432
-7.428,1,0.0565
-7.481,1,0.0924
-8.912,1,0.168
-9.038,1,0.106
-7.398,1,0.0316
-8.383,1,0.0503
-6.908,0,0.0911
-8.764,1,0.0596
-7.46,1,0.136
-9.264,1,0.0296
-7.983,1,0.079
-9.111,1,0.0373
-10.654,0,0.0605
-12.108,1,0.031
-10.964,1,0.0529
-12.883,1,0.0385
-11.925,0,0.116
-19.496,1,0.0669
-10.99,0,0.0313
-15.567,1,0.0854
-10.798,1,0.0347
-12.941,0,0.033
-10.09,0,0.0413
-17.701,0,0.0418
-9.039,0,0.0339
-6.367,1,0.0396
-6.931,0,0.0482
-6.221,1,0.0338
-9.222,0,0.0546
-4.948,0,0.0448
-5.819,1,0.0514
-4.811,0,0.081
-8.026,0,0.124
-3.925,1,0.0293
-5.419,1,0.0297
-6.186,1,0.0268
-6.936,1,0.056
-9.815,1,0.0275
-6.259,1,0.031
-7.948,1,0.0417
-11.144,1,0.0292
-10.32,1,0.0365
-17.101,1,0.0377
-9.389,1,0.0291
-15.617,1,0.0504
-11.024,0,0.0272
-8.784,1,0.034
-15.159,1,0.0305
-10.573,1,0.0261
-14.176,1,0.0295
-5.348,0,0.12
-7.858,1,0.0695
-5.829,0,0.0842
-9.859,1,0.0824
-7.976,0,0.394
-7.135,1,0.0441
-6.234,0,0.0335
-9.993,1,0.029
-11.034,1,0.0319
-6.982,1,0.0308
-12.183,0,0.0313
-10.626,1,0.0299
-11.872,1,0.0284
-11.202,1,0.0513
-9.63,1,0.037
-11.137,1,0.0372
-9.234,1,0.0268
-9.981,0,0.0314
-13.418,1,0.586
-11.968,1,0.264
-8.238,0,0.327
-12.299,0,0.363
-9.656,1,0.24
-7.446,1,0.233
-9.169,1,0.224
-8.519,0,0.331
-9.93,1,0.548
-8.24,1,0.292
-8.479,1,0.412
-8.29,1,0.337
-9.717,1,0.37
-14.536,0,0.946
-9.011,1,0.23
-8.401,1,0.273
-9.789,1,0.445
-7.442,0,0.407
-10.427,1,0.572
-10.672,0,0.181
-7.396,0,0.231
-19.268,1,0.0367
-18.915,0,0.0446
-18.018,0,0.0973
-22.949,1,0.042
-18.952,1,0.047
-17.403,0,0.186
-22.69,1,0.0592
-17.625,1,0.0623
-18.695,1,0.0511
-17.131,0,0.106
-20.635,1,0.0994
-19.197,1,0.23
-18.069,0,0.0964
-18.79,1,0.0616
-3.866,1,0.275
-3.235,1,0.157
-3.752,1,0.238
-3.246,1,0.184
-3.7,1,0.201
-3.205,1,0.147
-4.3,0,0.214
-3.564,0,0.242
-3.707,0,0.239
-5.248,1,0.0796
-4.805,1,0.145
-4.985,1,0.0902
-4.508,1,0.105
-5.502,0,0.0661
-4.781,1,0.169
-5.852,1,0.14
-6.05,1,0.111
-4.982,1,0.146
-3.546,0,0.117
-2.711,0,0.0721
-4.246,0,0.118
-4.167,0,0.147
-4.345,1,0.0701
-4.199,1,0.157
-3.754,0,0.0811
-3.485,1,0.106
-4.754,1,0.0559
-4.469,0,0.0419
-5.469,0,0.0386
-5.817,1,0.0298
-5.989,1,0.0414
-6.338,1,0.0256
-6.637,1,0.0448
-5.716,1,0.0329
-6.915,1,0.0289
-5.83,1,0.0298
-4.792,1,0.0643
-4.176,1,0.0542
-6.408,1,0.0441
-6.767,1,0.0275
-5.752,1,0.0384
-6.696,1,0.0341
-4.051,1,0.0805
-4.147,0,0.119
-3.635,0,0.093
-4.597,1,0.094
-3.788,0,0.0991
-3.875,1,0.0908
-10.675,1,0.0328
-7.511,1,0.108
-7.896,1,0.0427
-8.326,0,0.0296
-8.512,0,0.04
-11.008,0,0.0519
-8.368,0,0.0461
-9.165,0,0.0279
-9.22,0,0.0352
-7.413,0,0.0895
-11.348,0,0.0364
-8.665,1,0.0317
-7.507,1,0.0329
-6.738,1,0.0288
-7.714,1,0.0353
-10.555,1,0.0336
-8.04,1,0.0484
-12.517,1,0.0475
-10.952,1,0.0472
-11.253,0,0.056
-17.34,1,0.0396
-10.946,0,0.0599
-14.88,1,0.0616
-11.989,0,0.0401
-14.521,1,0.0519
-17.596,1,0.032
-9.806,1,0.0311
-19.414,1,0.031
-9.792,0,0.0572
-24.312,1,0.0948
-12.066,1,0.0923
-11.426,1,0.0465
-14.175,1,0.0459
-16.495,1,0
-36.457,1,0
-13.573,1,0.0593
-25.594,1,0
-14.198,0,0.0633
-11.408,1,0.1
-11.415,1,0.0546
-25.005,1,0.0577
-5.912,1,0.0421
-15.585,1,0.101
-13.596,0,0.0503
-20.667,0,0.066
-25.669,1,0.0527
-14.24,1,0.0365
-11.146,1,0.316
-6.543,1,0.0345
-6.525,1,0.0463
-7.645,1,0.0257
-8.533,1,0.0243
-6.492,1,0.0382
-7.289,1,0.0315
-8.097,1,0.0244
-7.141,1,0.049
-7.776,1,0.0259
-6.89,1,0.0388
-7.093,1,0.0373
-6.286,1,0.0459
-7.76,1,0.034
-7.672,1,0.028
-20.626,0,0.0342
-20.517,0,0.0704
-26.084,0,0.0408
-19.133,0,0.0521
-19.748,1,0.0313
-25.717,1,0.0368
-18.684,1,0.0423
-21.678,1,0.0372
-22.198,1,0.0387
-18.699,1,0.0363
-24.69,1,0.0447
-16.688,0,0.0375
-6.25,1,0.0347
-7.536,1,0.0612
-6.47,0,0.0462
-6.821,1,0.0324
-6.391,0,0.0507
-7.006,1,0.059
-6.854,1,0.0431
-6.72,0,0.0364
-7.289,0,0.0338
-5.649,1,0.052
-6.592,1,0.0474
-6.632,1,0.0621
-7.95,0,0.0567
-6.838,1,0.075
-7.762,1,0.0446
-7.519,1,0.0308
-8.671,1,0.0281
-7.257,1,0.0328
-7.768,1,0.0307
-8.185,1,0.17
-7.666,1,0.0279
-7.265,1,0.0914
-9.137,1,0.0456
-8.592,1,0.0264
-8.372,0,0.0358
-7.816,1,0.0266
-6.326,1,0.038
-13.684,1,0.0505
-11.721,1,0.181
-13.823,1,0.0817
-12.027,1,0.0614
-12.951,1,0.168
-12.676,1,0.0707
-12.263,0,0.0809
-11.693,1,0.108
-12.791,1,0.125
-14.749,1,0.0605
-14.129,1,0.0878
-11.449,1,0.141
-5.506,1,0.0336
-6.045,0,0.0841
-7.147,1,0.0512
-5.039,1,0.0425
-6.181,0,0.0363
-7.444,0,0.0319
-5.976,1,0.0382
-8.998,1,0.0382
-6.902,0,0.0727
-7.024,1,0.043
-7.407,1,0.0389
-7.319,0,0.0284
-7.727,0,0.0345
-7.806,1,0.0271
-7.515,0,0.033
-8.023,1,0.0581
-6.01,1,0.0517
-4.181,0,0.0347
-6.36,0,0.0458
-4.266,0,0.0367
-5.324,0,0.0401
-4.511,1,0.0335
-5.685,1,0.0485
-7.729,1,0.0316
-4.955,0,0.0336
-5.605,0,0.0349
-7.865,0,0.0356
-7.37,0,0.0455
-8.782,1,0.0474
-3.959,1,0.0338
-3.37,1,0.0398
-25.022,1,0.0477
-29.046,1,0.0451
-23.679,1,0.0435
-24.532,1,0.0394
-27.099,1,0.0412
-21.572,1,0.0412
-22.242,0,0.0435
-20.295,1,0.039
-19.759,0,0.0352
-27.536,0,0.0467
-23.462,0,0.0439
-29.28,0,0.051
-25.62,0,0.0561
-27.137,0,0.0487
-21.467,0,0.044
-20.819,0,0.0361
-28.29,0,0.0402
-22.029,0,0.0435
-29.798,1,0.0502
-24.628,0,0.0432
-28.064,1,0.038
-17.05,1,0.0335
-29.079,1,0.0451
-29.155,1,0.0421
-28.295,1,0.0476
-25.754,1,0.0346
-3.243,0,0.0763
-4.224,0,0.132
-3.892,1,0.0537
-13.92,1,0.0401
-3.776,0,0.0508
-4.508,0,0.0489
-5.886,1,0.0477
-3.665,1,0.0821
-3.877,0,0.0697
-10.081,0,0.0441
-4.463,1,0.0347
-3.911,1,0.0474
-5.353,1,0.0542
-6.069,1,0.205
-9.181,1,0.0549
-6.806,1,0.657
-5.56,1,0.114
-6.906,1,0.0872
-7.687,0,0.0346
-7.644,0,0.112
-6.97,0,0.141
-5.974,0,0.12
-5.986,0,0.207
-6.859,1,0.0446
-6.365,1,0.0424
-6.789,1,0.0419
-19.52,1,0.0612
-19.945,1,0.0502
-18.602,1,0.0793
-13.117,0,0.0717
-12.131,0,0.0831
-14.771,0,0.394
-9.999,0,0.178
-13.812,0,0.0445
-14.477,0,0.0657
-2.945,1,0.0348
-6.218,1,0.0294
-7.447,0,0.0382
-5.07,1,0.0322
-7.098,0,0.0641
-7.309,0,0.0621
-11.976,1,0.0306
-8.949,1,0.0323
-10.303,1,0.034
-10.818,1,0.0368
-12.095,1,0.0408
-11.997,1,0.0753
-11.634,1,0.0435
-10.622,1,0.0418
-12.216,0,0.0298
-10.914,1,0.0294
-11.613,1,0.0353
-13.53,1,0.0288
-17.003,1,0.0499
-13.796,0,0.0309
-14.753,1,0.0417
-14.126,1,0.0538
-15.542,1,0.0332
-13.503,1,0.0286
-12.706,1,0.0245
-12.525,1,0.0308
-3.083,0,0.0348
-1.156,1,0.11
-5.262,1,0.0585
-2.138,1,0.0566
-5.791,1,0.0388
-6.193,1,0.0428
-5.353,1,0.0621
-4.488,1,0.0493
-5.881,1,0.0368
-3.153,0,0.203
-3.81,1,0.0391
-5.524,1,0.035
-9.995,1,0.0416
-4.222,1,0.0432
-4.217,1,0.0323
-4.239,0,0.0292
-6.777,1,0.0253
-4.906,1,0.0278
-5.026,1,0.0289
-5.616,0,0.0301
-5.189,1,0.0324
-7.72,0,0.0292
-7.145,1,0.0343
-4.198,1,0.033
-6.153,1,0.034
-12.17,1,0.0319
-5.816,1,0.0521
-24.435,1,0.0479
-26.485,1,0.0448
-23.634,0,0.0353
-36.081,1,0.0421
-23.08,0,0.0407
-26.47,1,0.0468
-35.107,1,0.0516
-31.994,1,0.0481
-19.823,1,0.032
-20.787,1,0.0419
-25.258,1,0.0435
-21.817,1,0.0389
-21.97,1,0.0403
-21.388,1,0.042
-23.272,1,0.0404
-25.287,1,0.0438
-19.93,1,0.0394
-13.623,0,0.0389
-12.944,0,0.0437
-14.409,1,0.0438
-14.248,0,0.0417
-9.44,0,0.0372
-10.799,1,0.0284
-8.728,1,0.0327
-9.201,1,0.0298
-7.6,1,0.117
-11.694,1,0.0269
-10.089,0,0.0334
-10.404,1,0.0261
-6.976,1,0.122
-13.211,1,0.0281
-18.634,1,0.0373
-24.944,1,0.0501
-22.804,1,0.0391
-21.231,1,0.0406
-22.174,1,0.0371
-26.161,1,0.0466
-18.48,1,0.0397
-19.896,1,0.0393
-19.667,1,0.0376
-21.366,1,0.045
-19.728,1,0.0365
-17.193,1,0.0385
-4.773,0,0.153
-7.639,0,0.029
-7.563,0,0.0618
-9.359,1,0.0359
-3.795,1,0.0369
-9.021,1,0.0327
-4.449,0,0.0493
-4.443,1,0.0297
-7.479,0,0.0689
-5.327,1,0.0335
-9.159,1,0.0299
-9.727,0,0.403
-9.767,1,0.355
-12.357,0,0.425
-10.82,1,0.304
-10.611,1,0.231
-10.738,1,0.361
-10.319,0,0.303
-10.552,1,0.377
-11.124,0,0.0597
-10.187,0,0.0813
-7.255,0,0.0807
-8.086,0,0.299
-8.542,1,0.107
-6.372,1,0.361
-6.708,1,0.237
-7.345,1,0.0861
-9.83,1,0.128
-6.993,0,0.0317
-7.419,1,0.065
-11.402,1,0.0351
-9.678,0,0.0422
-7.091,1,0.0327
-7.197,0,0.0892
-11.04,1,0.445
-8.995,1,0.0256
-14.333,1,0.442
-9.199,1,0.108
-9.282,1,0.0339
-6.949,1,0.0429
-7.712,0,0.057
-8.767,1,0.045
-9.797,1,0.058
-11.43,0,0.0639
-9.597,0,0.0556
-14.638,0,0.0312
-9.395,0,0.0905
-22.149,1,0.0579
-7.37,1,0.0429
-6.809,1,0.0324
-8.89,1,0.0331
-8.541,1,0.0369
-24.211,1,0.0322
-8.179,1,0.0405
-9.103,1,0.04
-8.068,1,0.198
-10.781,1,0.168
-6.035,1,0.265
-12.915,0,0.0693
-9.45,1,0.0499
-7.004,1,0.0489
-15.887,1,0.202
-8.034,1,0.0518
-8.057,1,0.266
-9.981,1,0.0452
-8.593,1,0.0474
-7.058,1,0.104
-25.662,0,0.0445
-16.997,1,0.0453
-20.029,1,0.0415
-17.506,0,0.0361
-20.608,1,0.0482
-19.967,1,0.0453
-18.222,1,0.0433
-19.76,1,0.0429
-26.674,1,0.0448
-21.657,1,0.0448
-20.076,0,0.038
-24.149,1,0.046
-10.903,1,0.0335
-7.806,1,0.0278
-10.522,1,0.0279
-6.738,0,0.0257
-9.916,1,0.032
-10.42,1,0.028
-7.129,1,0.0292
-9.901,1,0.0237
-11.85,1,0.0321
-11.37,1,0.027
-11.948,1,0.0431
-9.422,1,0.0296
-10.297,1,0.0289
-8.973,1,0.0248
-14.365,0,0.0378
-24.14,1,0.044
-22.448,0,0.0305
-18.666,1,0.0421
-24.578,1,0.039
-20.178,1,0.0408
-26.108,1,0.0403
-26.963,1,0.0369
-22.141,0,0.0328
-21.166,0,0.0296
-20.111,1,0.0327
-23.704,1,0.033
-3.679,0,0.0477
-4.216,1,0.153
-5.187,1,0.12
-4.929,0,0.0698
-5.498,0,0.045
-4.975,0,0.0495
-7.094,1,0.0348
-4.487,1,0.0402
-9.29,1,0.0366
-10.859,1,0.0288
-13.585,1,0.0468
-10.751,1,0.0353
-14.953,0,0.0417
-11.816,0,0.0361
-11.229,0,0.0366
-10.948,0,0.0377
-10.507,1,0.0545
-13.946,1,0.0441
-9.309,1,0.0282
-9.069,0,0.0453
-9.573,1,0.0304
-15.147,1,0.0332
-1.224,0,0.126
-1.55,1,0.119
-2.921,1,0.372
-2.109,1,0.124
-1.351,1,0.193
-3.822,1,0.12
-1.297,1,0.132
-2.778,0,0.112
-2.484,1,0.106
-1.427,1,0.0922
-3.36,1,0.0938
-7.9,1,0.0471
-7.882,1,0.0533
-9.263,1,0.0295
-9.632,1,0.127
-8.863,1,0.0395
-9.512,1,0.0389
-8.548,1,0.236
-8.156,1,0.231
-10.461,1,0.423
-9.448,0,0.0498
-7.588,1,0.0476
-8.716,1,0.0509
-6.185,0,0.103
-7.677,1,0.21
-8.023,1,0.418
-6.455,1,0.287
-10.157,1,0.414
-6.07,1,0.153
-6.813,0,0.287
-6.921,0,0.311
-4.681,1,0.329
-8.597,0,0.363
-12.929,1,0.507
-15.985,1,0.23
-22.913,0,0.925
-19.375,1,0.393
-20.333,0,0.906
-13.179,1,0.433
-23.553,1,0.892
-14.084,0,0.0463
-16.649,0,0.144
-18.793,0,0.0995
-22.002,1,0
-12.612,1,0.32
-12.528,0,0.38
-21.702,1,0.914
-12.368,1,0.608
-18.952,0,0.446
-18.016,0,0.102
-27.849,1,0
-12.002,1,0.294
-11.68,1,0.478
-12.302,0,0.336
-15.563,1,0.133
-11.421,1,0.147
-13.438,1,0.0328
-14.71,1,0.028
-12.8,1,0.03
-15.448,1,0.0318
-14.488,0,0.0326
-10.421,1,0.0355
-11.271,0,0.0275
-11.046,1,0.03
-11.756,1,0.031
-16.607,0,0.0284
-9.572,1,0.0333
-16.416,1,0.0434
-9.199,1,0.0267
-8.644,1,0.0251
-10.959,0,0.0359
-7.901,1,0.0366
-10.184,0,0.0563
-10.324,1,0.0381
-9.497,1,0.037
-7.565,0,0.0423
-8.791,1,0.0249
-11.821,0,0.0297
-14.719,1,0.0549
-24.797,0,0.0487
-25.249,1,0.0376
-10.59,0,0.0434
-13.818,1,0.0408
-11.37,1,0.0405
-13.354,1,0.0414
-27.145,0,0.0412
-21.893,1,0.048
-10.757,0,0.029
-19.537,1,0.0414
-24.04,0,0.0429
-24.872,1,0.0445
-7.801,1,0.0414
-18.966,1,0.0389
-18.378,1,0.0372
-19.634,1,0.0411
-16.467,1,0.0435
-19.618,1,0.0386
-17.44,0,0.0402
-14.502,1,0.0523
-16.379,1,0.0423
-16.137,1,0.0391
-24.558,1,0.0396
-19.443,1,0.0389
-12.777,0,0.0341
-26.137,1,0.0472
-11.708,1,0.0607
-19.627,1,0.0404
-18.284,0,0.0342
-19.53,1,0.0397
-17.763,1,0.0371
-15.295,0,0.0362
-18.051,0,0.0394
-19.608,1,0.0314
-20.152,1,0.041
-15.845,1,0.0363
-18.852,1,0.0379
-15.232,1,0.0361
-21.138,1,0.041
-15.533,1,0.0313
-17.755,1,0.0357
-21.747,1,0.0402
-28.538,1,0.0349
-38.654,1,0.0412
-28.625,1,0.0359
-26.335,1,0.0427
-23.874,0,0.0421
-33.315,1,0.0402
-21.832,0,0.0377
-34.63,1,0.0553
-30.669,1,0.0469
-31.858,1,0.0346
-29.319,1,0.0424
-32.605,0,0.0437
-28.335,1,0.0392
-22.867,1,0.0339
-27.824,1,0.0411
-22.394,1,0.0338
-22.904,1,0.0382
-25.117,1,0.0407
-22.65,1,0.0372
-23.303,0,0.0372
-30.41,1,0.0438
-23.597,0,0.0333
-24.155,1,0.0357
-31.035,0,0.0527
-23.718,1,0.0332
-20.279,1,0.035
-32.109,1,0.0376
-20.263,1,0.0337
-20.944,1,0.0591
-21.068,1,0.0583
-21.593,0,0.0599
-20.39,1,0.0446
-21.442,1,0.0536
-20.752,1,0.0465
-20.548,0,0.0445
-22.863,1,0.0512
-19.698,0,0.0514
-21.429,0,0.047
-19.966,1,0.0927
-20.205,0,0.0561
-9.531,0,0.0594
-11.359,1,0.0301
-7.801,1,0.038
-13.886,1,0.036
-9.65,1,0.0363
-14.485,1,0.0337
-8.826,1,0.0368
-16.158,1,0.0311
-7.467,1,0.0536
-12.24,1,0.0324
-12.122,1,0.0328
-7.362,1,0.108
-6.461,1,0.085
-7.825,0,0.0414
-5.432,1,0.248
-3.73,0,0.0532
-4.589,1,0.0425
-4.796,0,0.0428
-15.599,1,0.358
-10.184,1,0.0923
-9.112,0,0.498
-6.052,0,0.0918
-11.436,0,0.216
-14.147,1,0.0561
-7.339,0,0.0759
-7.816,0,0.0458
-8.784,0,0.185
-8.656,1,0.0966
-8.844,1,0.195
-7.005,1,0.139
-7.879,1,0.152
-13.806,1,0.0633
-8.03,1,0.431
-17.08,1,0.408
-9.065,1,0.0351
-8.035,1,0.0333
-17.343,1,0.0318
-9.484,1,0.0268
-10.533,0,0.0269
-9.357,1,0.0336
-17.429,0,0.0345
-11.496,1,0.0337
-10.795,1,0.0302
-15.699,0,0.0416
-7.377,1,0.0343
-11.537,1,0.0329
-3.999,1,0.139
-4.311,0,0.199
-4.76,0,0.126
-4.674,1,0.0936
-5.721,1,0.395
-4.941,1,0.125
-4.638,1,0.205
-12.048,0,0.0298
-4.277,1,0.133
-5.481,0,0.0917
-5.31,1,0.118
-4.609,0,0.133
-5.342,1,0.0672
-5.442,1,0.0858
-4.952,1,0.171
-10.999,1,0.0275
-7.109,0,0.035
-4.96,1,0.123
-5.977,1,0.154
-6.087,1,0.0673
-5.449,1,0.134
-5.469,1,0.0702
-6.154,1,0.0616
-11.146,1,0.0301
-11.901,0,0.0656
-8.611,0,0.0295
-8.547,1,0.025
-13.038,1,0.0512
-8.957,1,0.0463
-12.063,0,0.034
-8.78,1,0.0268
-19.238,0,0.0654
-8.892,1,0.0674
-15.156,1,0.0255
-19.385,1,0.0445
-20.602,1,0.0435
-19.756,1,0.0533
-22.336,1,0.0801
-21.136,0,0.0425
-20.12,1,0.0447
-23.558,1,0.0427
-18.963,1,0.0455
-21.207,1,0.0637
-19.905,1,0.063
-25.584,1,0.0619
-18.353,1,0.0523
-21.84,1,0.0466
-18.79,0,0.0551
-23.775,0,0.0552
-7.076,1,0.0381
-7.347,1,0.0773
-4.565,1,0.051
-5.915,1,0.0682
-14.236,1,0.0959
-5.141,1,0.0348
-10.047,1,0.0303
-3.893,1,0.0528
-5.817,1,0.0291
-21.149,1,0.0382
-3.126,1,0.0318
-4.347,1,0.0284
-4.322,1,0.0308
-3.439,1,0.0341
-5.019,1,0.0244
-5.273,1,0.028
-4.394,1,0.0321
-6.385,1,0.0254
-4.547,1,0.0275
-5.209,1,0.0455
-6.392,1,0.0285
-4.517,1,0.0464
-6.96,1,0.0315
-10.12,1,0.0273
-3.246,0,0.0342
-7.476,1,0.0271
-9.228,1,0.047
-5.084,1,0.0262
-8.128,1,0.0276
-7.905,1,0.0232
-4.857,1,0.0331
-13.267,0,0.0365
-5.54,1,0.0415
-6.167,1,0.0312
-31.824,1,0.0417
-7.132,1,0.0368
-8.817,1,0.0311
-7.955,1,0.0292
-11.692,0,0.0391
-6.82,1,0.0312
-4.613,1,0.0342
-31.745,0,0.0324
-7.929,0,0.0335
-6.895,1,0.0305
-5.507,1,0.0276
-5.579,1,0.031
-7.177,1,0.0265
-6.997,1,0.0287
-12.533,1,0.0324
-4.452,0,0.029
-9.657,1,0.0343
-5.406,1,0.024
-5.811,1,0.0262
-20.27,1,0.0359
-6.368,1,0.0358
-7.441,1,0.0396
-8.747,1,0.0575
-10.414,0,0.041
-8.068,1,0.029
-7.621,1,0.0304
-8.255,1,0.0389
-8.867,1,0.0637
-8.059,0,0.0473
-8.242,0,0.0503
-7.348,1,0.116
-9.06,1,0.0318
-9.743,1,0.0358
-9.473,0,0.0525
-8.847,1,0.085
-4.3,1,0.0451
-8.873,0,0.0416
-7.876,0,0.0367
-8.808,0,0.0576
-8.273,1,0.0318
-10.713,1,0.0262
-9.435,1,0.0282
-9.871,0,0.0332
-8.511,1,0.0368
-8.719,1,0.0282
-19.226,1,0.04
-11.817,0,0.0567
-11.148,1,0.134
-10.275,0,0.0496
-24.247,0,0.0426
-20.481,1,0.0337
-27.689,0,0.0495
-22.584,0,0.0571
-27.666,1,0.043
-18.147,0,0.0368
-21.588,1,0.0946
-21.56,1,0.0336
-26.771,0,0.0346
-25.185,1,0.0383
-18.507,0,0.0295
-15.931,1,0.0324
-20.317,1,0.0412
-17.908,1,0.0546
-22.508,1,0.0546
-16.418,1,0.0364
-15.669,1,0.119
-23.994,0,0.0408
-21.627,0,0.0399
-15.663,1,0.0329
-7.283,1,0.0265
-6.603,1,0.0306
-8.972,1,0.0268
-10.468,1,0.0293
-7.449,0,0.0418
-6.658,1,0.0338
-8.429,1,0.0277
-10.462,0,0.0385
-9.071,1,0.0275
-9.544,1,0.0266
-3.581,1,0.153
-3.723,1,0.0379
-7.372,1,0.0296
-7.865,0,0.0275
-5.162,0,0.146
-8.121,1,0.0301
-7.475,1,0.0337
-4.071,1,0.05
-8.514,1,0.0272
