"loudness","mode","speechiness"
-3.373,0,0.238
-15.897,0,0.0362
-16.707,0,0.0357
-19.298,0,0.0351
-14.517,0,0.0294
-16.603,0,0.0377
-12.962,1,0.0323
-17.242,1,0.0354
-19.196,1,0.0591
-18.852,0,0.0327
-15.779,0,0.0316
-18.416,0,0.029
-13.86,0,0.0295
-12.577,1,0.03
-4.861,1,0.0849
-4.607,1,0.0317
-4.688,0,0.179
-5.69,1,0.0334
-3.865,1,0.0329
-5.272,1,0.316
-7.85,1,0.0443
-5.577,0,0.0569
-8.099,1,0.0294
-6.646,1,0.0357
-5.678,0,0.0427
-5.757,1,0.0538
-4.769,1,0.0396
-6.067,1,0.188
-8.556,0,0.144
-6.898,0,0.0325
-6.148,1,0.0282
-5.128,1,0.0274
-6.565,1,0.0255
-8.849,1,0.0295
-5.695,1,0.0327
-5.532,1,0.0419
-5.648,1,0.0357
-7.664,1,0.0339
-8.941,1,0.0423
-6.228,0,0.0496
-9.867,0,0.0324
-11.472,0,0.0701
-8.765,1,0.0404
-9.289,1,0.0662
-6.767,0,0.0443
-10.614,1,0.0707
-9.092,1,0.0546
-15.222,1,0.0358
-12.376,1,0.0648
-17.103,1,0.0383
-13.62,1,0.0381
-12.036,1,0.0432
-16.181,1,0.0341
-14.417,1,0.0605
-11.75,1,0.0558
-14.827,1,0.031
-17.348,1,0.0398
-14.85,1,0.0584
-12.61,1,0.0475
-14.184,1,0.0834
-13.89,1,0.0892
-14.549,1,0.0718
-15.538,1,0.0463
-15.11,1,0.0487
-12.359,1,0.199
-14.56,0,0.21
-7.986,1,0.238
-9.572,1,0.219
-8.683,0,0.089
-9.17,0,0.559
-8.502,0,0.229
-9.041,0,0.265
-11.315,0,0.227
-8.393,1,0.395
-9.776,0,0.372
-7.817,1,0.325
-8.619,0,0.397
-14.196,1,0.147
-16.138,0,0.0649
-11.373,1,0.264
-11.967,1,0.057
-10.662,1,0.091
-15.104,1,0.221
-13.016,1,0.125
-10.832,0,0.138
-17.979,0,0.0666
-12.957,1,0.0717
-10.883,1,0.0486
-11.89,1,0.0533
-7.55,0,0.175
-13.075,0,0.314
-9.637,1,0.202
-8.58,0,0.109
-8.368,1,0.228
-7.583,0,0.128
-9.364,1,0.181
-8.404,1,0.0412
-10.209,1,0.179
-11.675,1,0.0325
-7.364,1,0.031
-7.371,1,0.0853
-9.714,1,0.0281
-6.819,1,0.0289
-8.815,1,0.0287
-5.393,0,0.0323
-5.605,1,0.0306
-8.846,1,0.0301
-7.375,1,0.0301
-7.211,1,0.0241
-7.45,1,0.0266
-8.033,1,0.0272
-8.75,0,0.0436
-9.107,1,0.0387
-11.297,0,0.0398
-12.19,1,0.0381
-13.467,1,0.0355
-11.177,0,0.0412
-10.384,1,0.0453
-15.946,1,0.0437
-9.184,1,0.0319
-11.552,1,0.042
-10.381,1,0.0402
-10.427,1,0.0401
-15.47,1,0.0378
-10.614,1,0.0457
-4.843,0,0.038
-5.492,1,0.0374
-5.547,0,0.05
-5.195,1,0.0485
-5.391,0,0.0716
-4.721,1,0.0442
-4.569,0,0.0409
-6.065,1,0.0335
-8.651,0,0.0267
-5.828,1,0.0335
-3.21,1,0.0459
-6.075,1,0.0454
-3.084,1,0.0415
-5.352,1,0.0309
-4.99,1,0.0363
-3.392,1,0.035
-7.09,1,0.0279
-4.873,1,0.0626
-4.456,1,0.0301
-4.18,1,0.0372
-10.02,1,0.0337
-10.121,0,0.0405
-10.621,1,0.0319
-12.335,0,0.0314
-13.463,1,0.0342
-11.312,1,0.0366
-9.53,0,0.0301
-9.403,1,0.0312
-12.064,0,0.053
-10.092,1,0.0337
-9.833,0,0.0238
-9.363,1,0.0279
-9.997,0,0.0288
-11.551,1,0.0283
-9.694,1,0.0269
-10.26,1,0.0272
-11.896,1,0.0293
-9.496,1,0.0349
-10.198,1,0.0352
-10.702,0,0.0306
-11.035,1,0.0303
-11.135,1,0.0284
-10.127,1,0.0304
-9.588,1,0.0308
-9.745,1,0.0315
-4.956,0,0.033
-18.094,1,0.0297
-18.873,0,0.0341
-19.151,0,0.0369
-16.76,1,0.0353
-10.906,1,0.0444
-17.837,0,0.0354
-24.388,1,0.0921
-16.025,0,0.0383
-17.609,1,0.0383
-15.734,1,0.956
-3.747,0,0.0703
-4.313,0,0.0522
-5.476,0,0.245
-5.923,1,0.045
-5.874,1,0.0329
-18.452,1,0.0356
-4.905,1,0.0615
-6.797,0,0.052
-5.079,1,0.0447
-21.485,1,0.864
-7.019,1,0.258
-5.981,1,0.0743
-6.026,1,0.0634
-11.643,0,0.0292
-16.368,1,0.0447
-13.811,1,0.0312
-16.053,1,0.0313
-13.981,1,0.0354
-13.027,0,0.0352
-12.431,1,0.04
-12.217,1,0.0363
-12.134,0,0.0451
-13.311,0,0.0353
-20.442,1,0.0364
-17.424,1,0.0455
-16.678,1,0.0569
-16.611,1,0.0315
-19.889,1,0.0343
-14.063,1,0.0294
-20.232,0,0.0364
-17.37,1,0.0348
-24.631,1,0.0376
-22.248,1,0.0387
-17.593,1,0.0363
-15.833,1,0.0364
-19.404,1,0.0332
-18.555,1,0.0358
-17.231,1,0.0416
-5.494,0,0.217
-4.089,0,0.107
-6.935,1,0.289
-5.177,1,0.236
-5.435,1,0.402
-5.818,1,0.416
-7.438,1,0.272
-6.314,1,0.0792
-6.587,1,0.108
-7.684,1,0.0744
-6.157,1,0.235
-2.891,1,0.314
-11.028,0,0.03
-8.921,0,0.028
-10.221,0,0.0333
-10.528,0,0.0343
-15.565,0,0.0363
-3.461,0,0.0776
-9.522,1,0.0287
-4.93,0,0.0305
-6.472,1,0.0251
-6.564,0,0.0343
-7.26,1,0.0265
-5.866,1,0.0302
-6.806,1,0.0352
-5.577,0,0.0417
-6.166,1,0.0285
-4.263,1,0.0368
-7.364,1,0.0355
-7.149,0,0.0678
-6.267,1,0.0311
-6.473,1,0.0316
-3.904,0,0.0567
-5.389,0,0.0512
-4.249,0,0.0613
-9.458,1,0.032
-10.981,1,0.035
-11.942,1,0.0317
-11.799,0,0.0251
-14.166,1,0.0338
-12.044,1,0.0493
-7.852,1,0.0358
-11.298,1,0.0379
-6.931,0,0.0291
-8.637,1,0.0295
-11.458,0,0.0352
-12.288,0,0.0358
-9.58,0,0.084
-19.272,1,0.0459
-12.723,0,0.0415
-13.787,0,0.0357
-10.565,0,0.047
-14.894,0,0.0382
-15.433,0,0.0292
-6.086,1,0.0281
-6.422,1,0.0304
-9.768,0,0.0777
-8.141,0,0.0613
-9.869,0,0.0609
-8.713,1,0.0339
-8.567,1,0.0422
-8.562,0,0.132
-8.743,0,0.046
-9.433,0,0.043
-10.182,1,0.0364
-8.217,1,0.0537
-8.996,1,0.0557
-9.279,1,0.0383
-7.268,1,0.0376
-8.911,1,0.0281
-8.62,1,0.0282
-9.8,1,0.03
-8.932,1,0.0351
-7.865,1,0.0421
-8.102,1,0.0278
-8.386,1,0.0451
-7.642,0,0.0636
-10.152,1,0.0507
-8.082,1,0.0309
-7.537,1,0.037
-8.595,1,0.0394
-7.423,1,0.038
-9.043,0,0.0471
-9.049,1,0.0369
-8.992,1,0.0361
-9.241,1,0.0376
-8.531,1,0.0354
-9.347,1,0.033
-8.987,1,0.0345
-9.288,1,0.0404
-10.056,1,0.0334
-8.496,1,0.045
-8.318,1,0.0539
-7.771,1,0.047
-7.774,1,0.0359
-6.046,1,0.0761
-5.532,0,0.0415
-6.912,0,0.0467
-9.563,1,0.0318
-11.65,0,0.126
-5.827,1,0.0391
-8.522,1,0.0308
-10.057,1,0.0587
-6.538,1,0.0542
-6.668,1,0.0382
-5.091,0,0.0397
-13.92,0,0.0371
-14.327,1,0.0385
-11.031,1,0.0316
-13.94,1,0.0363
-10.759,1,0.044
-11.261,1,0.0643
-14.718,1,0.049
-14.36,1,0.0347
-14.408,0,0.0309
-10.803,1,0.104
-12.553,1,0.0427
-9.663,1,0.041
-11.409,1,0.0323
-10.038,1,0.0333
-7.871,0,0.029
-16.727,0,0.0487
-11.942,1,0.0347
-8.906,0,0.0258
-16.107,0,0.0445
-9.111,0,0.0344
-10.275,0,0.0327
-17.84,1,0.0342
-3.043,1,0.029
-25.652,1,0.0421
-23.107,1,0.0397
-31.547,0,0.0391
-21.187,1,0.0394
-20.963,1,0.037
-32.181,1,0.0314
-28.253,1,0.0343
-30.951,1,0.0346
-30.076,1,0.0358
-33.506,0,0.0347
-29.756,1,0.0284
-29.127,1,0.033
-31.504,1,0.0385
-28.839,1,0.0505
-24.189,0,0.0368
-28.319,1,0.0345
-29.173,1,0.0553
-31.562,1,0.0432
-32.003,1,0.0369
-32.315,1,0.0349
-19.913,1,0.0347
-4.726,0,0.0381
-4.427,0,0.0398
-3.738,1,0.0444
-6.569,1,0.0304
-6.475,1,0.027
-2.782,0,0.11
-6.397,1,0.028
-11.099,0,0.035
-10.562,0,0.0466
-7.872,0,0.0304
-4.549,1,0.163
-6.268,0,0.0307
-8.299,1,0.0383
-2.095,0,0.0776
-2.239,0,0.187
-5.697,1,0.0427
-9.192,0,0.0371
-3.855,0,0.0757
-3.409,0,0.0401
-3.179,1,0.155
-17.387,0,0.0411
-16.544,1,0.0465
-15.043,1,0.0375
-18.525,0,0.0395
-19.819,1,0.0451
-15.501,0,0.0512
-9.665,1,0.0379
-10.508,1,0.033
-12.04,1,0.0271
-9.959,1,0.0298
-12.651,1,0.0261
-10.141,1,0.0287
-10.693,1,0.0259
-10.763,1,0.0363
-12.505,1,0.0255
-9.224,1,0.0327
-21.057,1,0.0397
-26.315,1,0.0396
-20.941,1,0.0363
-24.406,1,0.0421
-22.823,1,0.036
-22.247,1,0.0472
-25.839,0,0.0388
-22.769,1,0.0374
-21.727,1,0.034
-24.127,1,0.0404
-21.653,1,0.0358
-21.161,1,0.0368
-28.259,1,0.0401
-22.19,1,0.0364
-4.902,0,0.0437
-6.374,1,0.0333
-5.058,0,0.0282
-6.557,0,0.031
-6.729,1,0.0616
-9.901,1,0.0337
-11.233,0,0.0321
-9.767,1,0.109
-10.584,1,0.0522
-9.488,1,0.0451
-9.408,1,0.0336
-5.276,0,0.0446
-8.235,1,0.0389
-6.045,1,0.0432
-5.427,1,0.0557
-9.588,1,0.51
-7.7,0,0.304
-6.374,0,0.348
-5.026,0,0.357
-7.274,1,0.449
-5.381,1,0.273
-7.611,1,0.251
-6.039,0,0.277
-6.761,0,0.263
-5.439,1,0.316
-6.131,1,0.223
-6.107,1,0.503
-4.782,1,0.156
-7.364,1,0.261
-6.761,0,0.333
-6.9,1,0.361
-8.209,1,0.042
-4.902,0,0.279
-5.202,0,0.456
-9.18,1,0.0986
-9.527,0,0.138
-14.801,1,0.0795
-7.518,0,0.0542
-10.391,0,0.115
-12.517,1,0.0789
-10.135,0,0.0942
-8.103,0,0.0438
-9.168,0,0.0991
-4.796,0,0.0469
-7.182,0,0.0836
-6.038,0,0.0273
-5.498,1,0.0473
-5.603,1,0.0572
-6.445,1,0.0337
-6.735,1,0.0368
-7.153,0,0.0838
-7.083,1,0.0365
-6.019,0,0.0395
-6.134,0,0.0307
-6.33,0,0.036
-15.869,1,0.0475
-14.093,0,0.0406
-13.208,1,0.0539
-11.751,1,0.0359
-12.378,0,0.0416
-9.379,1,0.0573
-12.908,0,0.0343
-9.753,1,0.0378
-17.213,0,0.183
-4.357,1,0.0375
-6.369,1,0.0736
-5.345,1,0.0517
-7.465,1,0.0256
-4.678,1,0.0426
-6.408,1,0.0296
-5.553,1,0.0261
-4.27,1,0.0337
-6.467,1,0.0263
-4.083,0,0.0356
-14.694,1,0.0332
-20.155,1,0.0583
-23.179,0,0.045
-20.101,1,0.0339
-22.381,0,0.0348
-9.1,0,0.0471
-28.418,1,0.0354
-12.66,0,0.0324
-11.997,0,0.389
-5.488,1,0.377
-6.973,1,0.255
-6.125,1,0.344
-6.263,1,0.252
-12.105,0,0.487
-7.939,1,0.0843
-8.496,0,0.103
-4.293,1,0.0538
-5.264,1,0.366
-4.749,0,0.177
-6.693,0,0.311
-2.498,1,0.309
-6.602,0,0.351
-6.76,1,0.414
-7.069,1,0.335
-6.065,1,0.371
-6.185,1,0.299
-5.14,0,0.329
-8.383,0,0.748
-29.738,1,0.0377
-24.88,0,0.0453
-23.684,0,0.0474
-25.559,0,0.0392
-25.715,1,0.0475
-18.338,1,0.0512
-18.451,1,0.0414
-25.031,1,0.0428
-23.404,1,0.0379
-5.702,0,0.0482
-5.348,1,0.0744
-3.19,0,0.16
-3.276,1,0.146
-3.429,1,0.215
-3.284,0,0.187
-2.778,1,0.126
-2.748,1,0.172
-3.259,0,0.24
-3.192,0,0.15
-3.285,1,0.144
-3.593,1,0.0487
-5.269,0,0.107
-7.457,0,0.0407
-8.384,0,0.0319
-9.175,0,0.0337
-9.309,1,0.0706
-10.689,0,0.0383
-8.823,0,0.0558
-8.911,0,0.0382
-8.321,1,0.0364
-8.868,0,0.0347
-11.05,0,0.0293
-11.238,1,0.0609
-9.564,0,0.0331
-9.979,0,0.0322
-12.413,1,0.188
-12.907,1,0.0503
-7.682,0,0.0439
-10.095,1,0.0434
-9.204,0,0.0347
-11.027,1,0.0619
-12.517,1,0.0619
-9.208,1,0.576
-10.387,0,0.0601
-8.172,0,0.0376
-9.346,0,0.0513
-10.357,1,0.0387
-6.463,0,0.0486
-12.734,0,0.0344
-11.186,1,0.0355
-9.441,0,0.0424
-11.532,1,0.0347
-8.109,0,0.0372
-9.274,1,0.0382
-18.112,0,0.0337
-18.127,1,0.0317
-15.594,1,0.037
-18.947,1,0.037
-15.837,1,0.0331
-12.052,1,0.0613
-13.139,0,0.0354
-14.692,0,0.0456
-12.77,1,0.0374
-15.193,1,0.0352
-13.672,1,0.044
-14.165,0,0.0355
-3.423,0,0.0336
-6.312,0,0.0566
-7.234,1,0.0999
-5.307,1,0.0849
-6.875,1,0.0944
-9.922,1,0.234
-8.554,1,0.0659
-8.77,1,0.112
-9.957,1,0.164
-7.951,1,0.285
-7.696,1,0.121
-7.313,0,0.106
-7.535,0,0.257
-7.725,0,0.231
-10.415,0,0.05
-11.969,0,0.116
-4.285,0,0.15
-7.986,1,0.0261
-6.905,1,0.0258
-7.538,1,0.0253
-9.247,1,0.0279
-7.825,0,0.028
-8.107,1,0.0276
-5.33,0,0.098
-5.542,1,0.0738
-5.009,1,0.0836
-4.592,1,0.0497
-5.649,1,0.082
-5.663,1,0.114
-7.175,1,0.0514
-6.008,0,0.0385
-6.867,1,0.0543
-6.498,1,0.132
-7.229,0,0.041
-7.157,1,0.0449
-4.806,1,0.0875
-4.828,1,0.101
-12.642,1,0.0365
-6.09,0,0.0807
-5.957,1,0.0792
-6.41,1,0.147
-6.577,1,0.0311
-5.479,1,0.0485
-5.345,1,0.0861
-15.219,1,0.0257
-10.98,1,0.0367
-10.083,1,0.0285
-13.111,1,0.0382
-8.625,1,0.0275
-11.968,1,0.0331
-12.058,0,0.0335
-10.036,1,0.0277
-13.002,1,0.0302
-9.851,0,0.0306
-8.25,0,0.0386
-5.098,1,0.0306
-9.658,0,0.0233
-10.321,1,0.0379
-9.361,1,0.0297
-11.977,1,0.0348
-5.979,1,0.0562
-5.225,1,0.0294
-9.909,0,0.0375
-7.159,1,0.035
-8.062,1,0.0365
-9.961,1,0.0289
-8.72,0,0.0246
-14.024,1,0.029
-5.867,0,0.0477
-14.36,1,0.0256
-7.36,1,0.0416
-11.429,1,0.0301
-12.676,0,0.0253
-15.049,1,0.0374
-12.859,1,0.0296
-5.792,1,0.0292
-7.269,0,0.0699
-8.359,0,0.0427
-8.278,1,0.0263
-14.122,0,0.0302
-7.775,1,0.0564
-18.027,1,0.0406
-10.557,1,0.0305
-6.542,0,0.104
-14.728,0,0.612
-13.456,1,0.0478
-14.278,1,0.0427
-21.081,1,0.0741
-17.54,1,0.0397
-10.21,0,0.0329
-21.526,1,0.217
-14.869,0,0.0424
-13.288,1,0.146
-10.243,1,0.414
-11.582,0,0.0675
-13.016,1,0.28
-13.524,1,0.0452
-15.819,1,0.0422
-12.981,1,0.0554
-7.904,1,0.043
-10.109,1,0.0529
-10.662,0,0.0474
-7.928,0,0.0372
-9.4,1,0.0661
-18.311,1,0.0348
-4.548,1,0.0977
-5.084,0,0.0452
-4.929,0,0.0389
-3.641,1,0.0372
-5.315,1,0.0715
-6.184,0,0.0399
-5.399,0,0.0329
-5.1,1,0.0333
-8.676,1,0.182
-10.344,1,0.0377
-11.182,1,0.0289
-9.613,0,0.113
-13.105,0,0.0805
-17.133,0,0.223
-8.704,1,0.132
-6.549,0,0.0642
-12.562,1,0.107
-15.446,1,0.18
-10.958,0,0.0948
-10.468,1,0.0572
-11.739,1,0.0292
-10.511,1,0.0308
-11.856,1,0.114
-12.015,1,0.0463
-13.254,1,0.0285
-9.87,0,0.0295
-13.145,0,0.0462
-9.399,1,0.046
-9.959,1,0.0306
-8.013,1,0.027
-7.969,1,0.0296
-7.453,1,0.0284
-6.558,1,0.0891
-6.977,1,0.0377
-8.282,1,0.0608
-9.654,1,0.0292
-7.103,0,0.0287
-10.916,0,0.0568
-7.667,1,0.0283
-8.417,1,0.0279
-8.883,1,0.0259
-11.899,1,0.0267
-8.939,1,0.032
-18.675,1,0.15
-7.536,1,0.0396
-12.069,1,0.0423
-16.123,1,0.0312
-15.422,1,0.0515
-10.419,0,0.0574
-11.642,0,0.0615
-9.858,1,0.0688
-11.452,1,0.0457
-10.179,0,0.0476
-11.426,0,0.0578
-11.124,1,0.0782
-10.18,1,0.0419
-10.003,1,0.0546
-12.486,1,0.0595
-13.399,0,0.0337
-11.047,1,0.029
-10.895,1,0.0296
-9.752,1,0.029
-14.098,1,0.0333
-9.56,1,0.0284
-12.509,0,0.0407
-11.503,1,0.0243
-12.05,1,0.0335
-11.56,1,0.0313
-17.038,1,0.0387
-13.701,1,0.0314
-5.817,1,0.05
-8.134,1,0.189
-8.652,0,0.546
-7.961,1,0.397
-8.655,1,0.445
-7.882,0,0.328
-8.896,0,0.253
-8.802,1,0.322
-9.089,1,0.166
-10.322,1,0.345
-8.408,0,0.317
-13.452,1,0.498
-10.334,1,0.329
-10.352,0,0.3
-5.956,0,0.394
-6.666,1,0.139
-9.362,1,0.587
-8.856,0,0.0372
-8.047,1,0.313
-8.776,1,0.111
-5.871,1,0.14
-5.224,1,0.0467
-7.854,1,0.12
-6.153,0,0.0487
-7.195,0,0.0515
-29.101,1,0.0422
-36.509,1,0.0617
-34.325,1,0.0606
-39.451,1,0.0502
-39.462,1,0
-38.316,1,0.0456
-37.535,1,0.048
-32.044,1,0.0682
-37.971,1,0.0566
-41.976,1,0.0494
-3.988,0,0.276
-6.748,1,0.0328
-7.162,1,0.341
-5.181,1,0.213
-5.398,1,0.269
-7.01,1,0.333
-6.863,0,0.255
-6.688,1,0.342
-6.573,1,0.219
-7.896,1,0.315
-13.878,1,0.223
-4.944,1,0.0756
-7.052,0,0.264
-5.892,0,0.253
-6.498,1,0.0285
-10.204,1,0.0267
-6.145,1,0.0303
-14.333,1,0.0305
-14.594,0,0.0686
-10.647,1,0.0354
-8.733,1,0.0439
-10.694,1,0.0306
-11.553,1,0.0357
-9.367,1,0.0263
-9.48,1,0.0261
-12.235,1,0.0343
-6.041,1,0.0399
-12.725,1,0.0271
-5.554,0,0.0862
-7.124,1,0.0959
-5.117,1,0.0642
-7.806,1,0.0543
-8.824,1,0.0621
-5.493,1,0.064
-4.928,0,0.0455
-5.044,1,0.0411
-5.739,0,0.06
-6.919,1,0.0355
-4.905,0,0.0379
-5.205,1,0.0512
-6.426,1,0.0502
-5.15,1,0.0403
-5.002,0,0.0438
-5.35,0,0.0771
-4.153,0,0.0342
-7.226,1,0.0382
-5.526,1,0.0548
-4.48,1,0.0386
-5.802,1,0.0712
-8.769,0,0.166
-9.084,0,0.0332
-11.085,0,0.0331
-10.514,0,0.034
-18.645,0,0.0327
-9.253,0,0.0384
-10.675,0,0.038
-15.209,0,0.044
-10.192,1,0.0414
-11.259,0,0.0326
-17.913,1,0.0763
-20.257,0,0.211
-17.651,1,0.0754
-17.114,0,0.0443
-5.808,1,0.0505
-7.842,1,0.0791
-10.365,1,0.0569
-8.025,0,0.0327
-8.022,0,0.0961
-8.983,0,0.0438
-9.148,1,0.0469
-9.227,1,0.0304
-10.186,1,0.0513
-10.681,1,0.0574
-10.058,1,0.0367
-15.882,1,0.189
-8.759,0,0.0486
-12.016,1,0.0544
-13.176,1,0.0489
-17.599,0,0.382
-15.803,0,0.0618
-12.143,0,0.132
-9.998,1,0.0805
-12.569,1,0.0523
-11.712,1,0.104
-6.447,1,0.147
-5.975,1,0.0734
-9.373,1,0.0657
-6.384,1,0.0697
-5.616,0,0.24
-7.544,1,0.207
-5.683,0,0.0846
-6.445,1,0.0528
-7.426,0,0.242
-9.022,1,0.069
-9.523,1,0.078
-8.987,1,0.0802
-5.04,1,0.0463
-7.888,1,0.0438
-7.518,0,0.04
-8.553,1,0.0453
-10.938,0,0.0417
-7.836,1,0.0846
-7.743,0,0.0452
-7.147,0,0.0552
-5.251,0,0.0415
-14.388,1,0.0745
-7.365,1,0.042
-5.358,1,0.0354
-12.339,1,0.0633
-4.257,1,0.0339
-9.588,1,0.0627
-5.418,1,0.0331
-10.299,1,0.103
-6.744,1,0.045
-5.71,1,0.0332
-4.745,0,0.039
-9.7,1,0.066
-4.53,1,0.0322
-7.492,1,0.0309
-6.577,0,0.0544
-6.9,1,0.0906
-5.92,1,0.0298
-20.525,1,0.573
-14.671,1,0.0442
-7.271,1,0.0313
-8.144,1,0.0332
-8.325,1,0.0315
-10.623,0,0.116
-8.417,0,0.0356
-5.425,0,0.0336
-6.373,1,0.0345
-7.807,0,0.0449
-9.436,0,0.082
-8.747,1,0.0331
-14.614,1,0.0445
-14.29,1,0.055
-15.48,1,0.0407
-15.148,1,0.0375
-15.336,1,0.0408
-16.726,1,0.0364
-16.421,1,0.0607
-15.841,1,0.0734
-16.071,0,0.0387
-14.349,0,0.0557
-3.202,0,0.153
-2.381,0,0.0431
-2.646,1,0.0294
-5.594,0,0.0529
-7.551,0,0.0467
-7.171,1,0.0798
-7.928,1,0.0733
-8.579,0,0.0353
-7.722,0,0.0369
-7.202,0,0.0527
-7.952,1,0.0403
-8.151,1,0.0645
-5.168,1,0.0455
-6.189,1,0.0466
-7.564,0,0.0425
-6.51,0,0.0869
-7.885,0,0.0393
-8.842,0,0.0263
-8.575,0,0.0326
-4.389,1,0.0477
-5.573,0,0.0456
-5.735,1,0.0843
-8.563,0,0.0438
-8.357,1,0.0459
-7.959,1,0.0664
-6.137,0,0.0437
-4.825,1,0.0469
-4.918,0,0.048
-7.895,1,0.0287
-10.144,1,0.0297
-8.361,1,0.0312
-9.932,0,0.0257
-10.372,1,0.0272
-7.554,1,0.0288
-13.899,0,0.0305
-10.985,1,0.0316
-8.993,1,0.0276
-9.611,1,0.0247
-12.147,1,0.0279
-10.116,1,0.0296
-7.482,1,0.0389
-12.509,1,0.0467
-8.682,1,0.119
-8.86,0,0.0663
-8.234,1,0.0433
-8.749,0,0.0392
-9.263,0,0.0426
-8.999,0,0.0316
-9.221,1,0.0377
-7.581,0,0.0279
-9.833,1,0.057
-11.704,0,0.0345
-11.867,1,0.0561
-7.582,1,0.0362
-6.906,1,0.0332
-13.185,1,0.0311
-9.162,1,0.0287
-9.958,1,0.0343
-7.247,0,0.0247
-10.706,1,0.0324
-11.633,1,0.032
-9.191,1,0.0367
-7.638,1,0.0263
-10.566,1,0.0331
-13.146,1,0.034
-9.271,1,0.0238
-10.302,1,0.0664
-10.465,1,0.0292
-11.388,1,0.0331
-11.517,1,0.0295
-9.333,1,0.0347
-7.2,0,0.0312
-10.629,1,0.0255
-6.569,1,0.0263
-9.101,1,0.0305
-12.977,1,0.0298
-9.04,0,0.0496
-12.404,1,0.0363
-10.532,1,0.0573
-9.437,1,0.0431
-20.644,1,0.0457
-15.3,1,0.1
-22.526,1,0.897
-12.756,1,0.265
-14.379,1,0.27
-17.189,1,0.23
-16.414,1,0.12
-20.376,0,0.938
-13.225,1,0.284
-16.006,0,0.517
-38.001,1,0.364
-11.807,1,0.239
-13.249,1,0.313
-18.472,0,0.174
-14.408,1,0.121
-7.273,0,0.0371
-4.491,1,0.08
-4.522,0,0.098
-5.071,1,0.0467
-5.613,1,0.0309
-4.988,1,0.0641
-5.811,0,0.0326
-5.321,1,0.039
-8.063,1,0.0317
-4.917,1,0.0435
-4.922,1,0.0282
-4.451,1,0.0935
-5.408,1,0.0646
-5.413,1,0.134
-6.063,1,0.05
-6.623,1,0.0402
-5.003,1,0.1
-5.751,1,0.0395
-7.567,1,0.0369
-6.301,1,0.0345
-5.54,1,0.0495
-6.266,1,0.031
-6.417,0,0.0566
-5.87,1,0.0367
-7.565,0,0.0448
-8.377,0,0.0574
-13.243,0,0.951
-6.903,1,0.0605
-21.794,0,0.0429
-21.724,1,0.0369
-16.983,0,0.196
-18.467,0,0.0561
-24.033,1,0.0419
-17.731,1,0.0823
-38.717,0,0.0364
-23.16,0,0.0551
-17.284,0,0.0385
-14.478,0,0.0348
-19.626,0,0.0374
-1.704,1,0.0624
-1.931,1,0.0748
-2.861,0,0.0635
-2.908,0,0.0621
-3.874,1,0.0664
-5.53,1,0.0379
-3.756,1,0.0912
-4.318,1,0.0652
-5.919,1,0.0465
-5.365,0,0.0272
-4.854,1,0.0505
-4.816,1,0.0597
-3.736,0,0.0853
-3.862,1,0.156
-9.257,1,0.0432
-13.125,0,0.0432
-9.127,0,0.0496
-13.231,0,0.0353
-10.845,0,0.0357
-14.633,0,0.0317
-12.135,1,0.0301
-10.146,0,0.0379
-12.71,0,0.0345
-7.426,0,0.0286
-6.833,0,0.0362
-5.211,0,0.0509
-6.576,0,0.038
-6.469,1,0.0365
-9.439,0,0.0444
-4.351,1,0.0338
-7.866,0,0.0503
-11.101,1,0.0374
-7.76,0,0.0385
-9.463,1,0.0491
-8.386,1,0.0288
-11.04,0,0.039
-11.476,0,0.0342
-12.441,1,0.0274
-9.412,1,0.0366
-9.141,0,0.0327
-15.827,0,0.0347
-12.556,0,0.0291
-13.067,1,0.0311
-13.093,1,0.0433
-11.681,1,0.0297
-4.918,0,0.0628
-3.069,1,0.0951
-2.317,1,0.0741
-2.232,1,0.1
-2.416,1,0.125
-3.011,1,0.09
-4.457,1,0.0434
-3.079,1,0.0796
-2.81,1,0.14
-2.948,0,0.133
-2.702,0,0.124
-5.823,0,0.0405
-3.67,1,0.053
-6.691,0,0.0341
-14.31,0,0.0344
-13.1,1,0.0774
-12.665,1,0.0393
-12.142,1,0.0504
-16.493,1,0.035
-15.244,0,0.0356
-11.937,1,0.0303
-14.878,0,0.0328
-12.092,1,0.0328
-12.733,1,0.0325
-19.484,1,0.0418
-23.337,1,0.0426
-22.537,0,0.0432
-19.12,1,0.0425
-18.312,1,0.0559
-22.432,1,0.0481
-22.161,1,0.0435
-23.847,0,0.0431
-23.613,1,0.0434
-20.65,1,0.0485
-19.336,1,0.046
-20.022,1,0.0383
-18.303,0,0.0349
-10.636,1,0.103
-11.498,1,0.03
-11.032,0,0.0502
-11.901,1,0.0297
-9.685,0,0.0288
-15.723,1,0.0327
-12.349,1,0.0321
-10.438,1,0.0412
-11.834,0,0.0316
-14.451,1,0.041
-10.985,1,0.0285
-5.678,1,0.0534
-4.415,1,0.0367
-4.827,1,0.0443
-4.901,1,0.033
-5.511,1,0.0262
-4.63,1,0.0643
-5.725,0,0.0531
-4.43,1,0.0291
-6.271,1,0.0278
-5.629,1,0.0953
-6.48,1,0.0294
-5.168,1,0.0278
-10.809,1,0.0266
-12.589,1,0.0328
-16.422,0,0.0295
-13.37,0,0.0308
-15.204,1,0.0293
-12.538,0,0.0324
-12.591,1,0.0348
-9.666,0,0.0279
-15.698,1,0.0344
-11.605,0,0.0468
